""	"LMD_S14.vs.total_S14"
"GRMZM2G345840"	-2.1215514196037
"GRMZM2G345866"	0
"GRMZM2G345911"	-3.67790682681091
"GRMZM2G345963"	0
"GRMZM2G345977"	0
"GRMZM2G345983"	0
"GRMZM2G345991"	-0.661616532573839
"GRMZM2G346024"	-3.87651419511769
"GRMZM2G346037"	-3.16880819914512
"GRMZM2G346040"	0
"GRMZM2G346095"	1.16898610614479
"GRMZM2G346110"	0
"GRMZM2G346113"	-2.92111490817976
"GRMZM2G346118"	1.64275751699825
"GRMZM2G346132"	-2.01098772498548
"GRMZM2G346133"	-0.798984872381848
"GRMZM2G346138"	-2.5111585259892
"GRMZM2G346168"	-2.1778642065105
"GRMZM2G346207"	0.572325725879563
"GRMZM2G346239"	0
"GRMZM2G346251"	0
"GRMZM2G346263"	-0.316874880088617
"GRMZM2G346278"	-2.1583366522749
"GRMZM2G346299"	0
"GRMZM2G346312"	0
"GRMZM2G346342"	0
"GRMZM2G346346"	0
"GRMZM2G346374"	0
"GRMZM2G346379"	0
"GRMZM2G346391"	0
"GRMZM2G346406"	0
"GRMZM2G346421"	0
"GRMZM2G346449"	1.42535585936103
"GRMZM2G346455"	-1.43650133687841
"GRMZM2G346457"	0
"GRMZM2G346464"	0
"GRMZM2G346466"	-5.84921438454022
"GRMZM2G346497"	0
"GRMZM2G346499"	0
"GRMZM2G346509"	0
"GRMZM2G346513"	-3.03505649942509
"GRMZM2G346573"	-5.00289758298839
"GRMZM2G346599"	2.44122231942581
"GRMZM2G346601"	0
"GRMZM2G346634"	0
"GRMZM2G346637"	-2.52660418714925
"GRMZM2G346639"	-6.06064286280368
"GRMZM2G346682"	0
"GRMZM2G346693"	-2.18522650469838
"GRMZM2G346701"	-5.76270364647017
"GRMZM2G346706"	0
"GRMZM2G346750"	0
"GRMZM2G346757"	0
"GRMZM2G346837"	-0.784838186115017
"GRMZM2G346839"	0
"GRMZM2G346843"	0
"GRMZM2G346861"	1.39777139983217
"GRMZM2G346863"	-0.810457113187827
"GRMZM2G346865"	-0.541052400111869
"GRMZM2G346877"	5.00850670844033
"GRMZM2G346884"	0
"GRMZM2G346895"	0
"GRMZM2G346897"	0
"GRMZM2G346920"	0
"GRMZM2G346982"	-4.88791487878838
"GRMZM2G346995"	0
"GRMZM2G346997"	0
"GRMZM2G347027"	0
"GRMZM2G347043"	-0.11602835232514
"GRMZM2G347047"	0
"GRMZM2G347056"	-1.64272136524909
"GRMZM2G347102"	0
"GRMZM2G347130"	0
"GRMZM2G347146"	-3.34573241304011
"GRMZM2G347152"	0
"GRMZM2G347174"	-0.779447292888159
"GRMZM2G347178"	0
"GRMZM2G347188"	0
"GRMZM2G347201"	0
"GRMZM2G347226"	-0.406489737060992
"GRMZM2G347244"	0
"GRMZM2G347252"	0
"GRMZM2G347270"	0
"GRMZM2G347280"	-1.03377423064126
"GRMZM2G347284"	-1.84354334427037
"GRMZM2G347308"	0
"GRMZM2G347314"	0
"GRMZM2G347315"	0
"GRMZM2G347322"	0
"GRMZM2G347339"	-3.50327470113503
"GRMZM2G347361"	-3.67482525974158
"GRMZM2G347402"	-3.4979490989041
"GRMZM2G347413"	0
"GRMZM2G347416"	0
"GRMZM2G347420"	0
"GRMZM2G347447"	-4.28621128359026
"GRMZM2G347451"	0
"GRMZM2G347457"	0
"GRMZM2G347471"	-2.18509120030378
"GRMZM2G347485"	0
"GRMZM2G347488"	-0.999238240101593
"GRMZM2G347489"	-2.34755001931518
"GRMZM2G347538"	-2.52738052275675
"GRMZM2G347539"	0
"GRMZM2G347541"	-4.01356538327522
"GRMZM2G347583"	-4.36622267136052
"GRMZM2G347605"	0
"GRMZM2G347623"	-0.117539647297317
"GRMZM2G347628"	0
"GRMZM2G347635"	-2.96775472426273
"GRMZM2G347645"	-0.796769249851085
"GRMZM2G347653"	0
"GRMZM2G347655"	-0.467976805894507
"GRMZM2G347693"	-5.32299978852535
"GRMZM2G347708"	0
"GRMZM2G347717"	0
"GRMZM2G347719"	0
"GRMZM2G347721"	0.206573312662059
"GRMZM2G347743"	-1.98373963990348
"GRMZM2G347762"	0
"GRMZM2G347766"	-0.974253542840649
"GRMZM2G347767"	-1.78348582547464
"GRMZM2G347789"	0
"GRMZM2G347808"	-1.08108654042622
"GRMZM2G347836"	0.401250923235568
"GRMZM2G347841"	0
"GRMZM2G347931"	0
"GRMZM2G347956"	1.03517425170534
"GRMZM2G347960"	-4.40223247592899
"GRMZM2G347967"	0
"GRMZM2G347978"	0
"GRMZM2G347979"	0
"GRMZM2G347983"	0
"GRMZM2G347994"	3.23519103708258
"GRMZM2G347995"	1.69699239850218
"GRMZM2G348002"	2.41876020546247
"GRMZM2G348014"	-5.18672191477645
"GRMZM2G348015"	1.5985029265464
"GRMZM2G348022"	0
"GRMZM2G348035"	-2.96734666394732
"GRMZM2G348039"	-2.1847662524907
"GRMZM2G348100"	-2.8956708246264
"GRMZM2G348125"	-2.48989217922546
"GRMZM2G348151"	0
"GRMZM2G348154"	0
"GRMZM2G348167"	0
"GRMZM2G348186"	0
"GRMZM2G348205"	0
"GRMZM2G348238"	-4.00951648920228
"GRMZM2G348241"	0
"GRMZM2G348257"	0
"GRMZM2G348282"	-1.55593955539933
"GRMZM2G348301"	0
"GRMZM2G348307"	0
"GRMZM2G348319"	0
"GRMZM2G348349"	0
"GRMZM2G348434"	0
"GRMZM2G348452"	1.78763011300797
"GRMZM2G348474"	0
"GRMZM2G348480"	1.65131180350434
"GRMZM2G348509"	0
"GRMZM2G348512"	-0.155073209297512
"GRMZM2G348539"	0
"GRMZM2G348551"	-3.84997699512262
"GRMZM2G348557"	0
"GRMZM2G348563"	0
"GRMZM2G348578"	-0.626308132654028
"GRMZM2G348582"	0
"GRMZM2G348584"	0
"GRMZM2G348602"	0
"GRMZM2G348664"	-2.96821153137695
"GRMZM2G348666"	-1.48378960533317
"GRMZM2G348675"	-0.642447511931682
"GRMZM2G348685"	0
"GRMZM2G348688"	0
"GRMZM2G348695"	0
"GRMZM2G348697"	-5.94570398218084
"GRMZM2G348726"	-3.45469388042067
"GRMZM2G348727"	0
"GRMZM2G348729"	0
"GRMZM2G348738"	0
"GRMZM2G348740"	-2.44693432351542
"GRMZM2G348743"	-3.95314308232345
"GRMZM2G348748"	1.63739408724236
"GRMZM2G348780"	0
"GRMZM2G348836"	0
"GRMZM2G348846"	-0.491041348653545
"GRMZM2G348850"	0
"GRMZM2G348855"	0
"GRMZM2G348863"	-7.36733915770339
"GRMZM2G348866"	-3.06262260633049
"GRMZM2G348873"	0.145005087931401
"GRMZM2G348879"	0
"GRMZM2G348884"	-0.0541359526486934
"GRMZM2G348890"	-4.01685947679889
"GRMZM2G348909"	-1.1686203030472
"GRMZM2G348912"	0
"GRMZM2G348914"	0
"GRMZM2G348921"	-3.51986821943209
"GRMZM2G348945"	-4.06811726713917
"GRMZM2G348956"	-2.05982819172785
"GRMZM2G348959"	-0.090911029545929
"GRMZM2G348984"	-0.736511609245549
"GRMZM2G348992"	-0.938041431309753
"GRMZM2G348993"	-2.34409980159328
"GRMZM2G349035"	0
"GRMZM2G349062"	-0.477294833764799
"GRMZM2G349074"	-1.71318450591399
"GRMZM2G349100"	-0.440173895174933
"GRMZM2G349103"	0
"GRMZM2G349151"	0
"GRMZM2G349180"	-4.42665244365406
"GRMZM2G349185"	-4.25798293890486
"GRMZM2G349187"	-1.53004864449135
"GRMZM2G349191"	0
"GRMZM2G349193"	-2.64211006076046
"GRMZM2G349206"	0
"GRMZM2G349243"	-3.00227835017156
"GRMZM2G349247"	1.20107140640043
"GRMZM2G349268"	-6.1625690551972
"GRMZM2G349274"	0.87226116045579
"GRMZM2G349344"	-0.998455697299888
"GRMZM2G349352"	0
"GRMZM2G349366"	0
"GRMZM2G349376"	0
"GRMZM2G349380"	0
"GRMZM2G349407"	1.17444011256193
"GRMZM2G349410"	0
"GRMZM2G349428"	0
"GRMZM2G349475"	-0.515652427641659
"GRMZM2G349536"	-0.593675172809938
"GRMZM2G349547"	0
"GRMZM2G349554"	-5.41201336762832
"GRMZM2G349556"	0
"GRMZM2G349565"	0
"GRMZM2G349570"	-5.75293384878094
"GRMZM2G349586"	0
"GRMZM2G349603"	-1.06964334920178
"GRMZM2G349638"	1.64275181732124
"GRMZM2G349649"	0
"GRMZM2G349651"	0.463690745297959
"GRMZM2G349655"	0
"GRMZM2G349665"	-5.42624177251019
"GRMZM2G349670"	0
"GRMZM2G349709"	-1.82844957621172
"GRMZM2G349745"	-3.34156763864881
"GRMZM2G349749"	0
"GRMZM2G349785"	1.66949003999198
"GRMZM2G349791"	0
"GRMZM2G349794"	-1.00524256636908
"GRMZM2G349810"	0
"GRMZM2G349834"	-4.83800554402257
"GRMZM2G349839"	-1.84147174748252
"GRMZM2G349864"	1.64276201406565
"GRMZM2G349875"	0.250806204024845
"GRMZM2G349895"	-2.0021442235274
"GRMZM2G349920"	2.41033108267081
"GRMZM2G349943"	0
"GRMZM2G349976"	-4.42652775661166
"GRMZM2G349983"	-4.37603098269506
"GRMZM2G349988"	-4.42884644554352
"GRMZM2G349990"	0
"GRMZM2G349996"	-2.18578571685146
"GRMZM2G350001"	0
"GRMZM2G350020"	-2.12256214019343
"GRMZM2G350023"	0
"GRMZM2G350031"	0.441715145917246
"GRMZM2G350071"	0
"GRMZM2G350083"	0
"GRMZM2G350106"	1.29733433587711
"GRMZM2G350157"	0
"GRMZM2G350165"	-0.42327582119388
"GRMZM2G350169"	-2.56882524035724
"GRMZM2G350171"	0
"GRMZM2G350177"	0
"GRMZM2G350195"	0
"GRMZM2G350200"	0
"GRMZM2G350205"	-2.91920949998181
"GRMZM2G350210"	0
"GRMZM2G350225"	0.50453414848005
"GRMZM2G350230"	0
"GRMZM2G350256"	1.75615263451747
"GRMZM2G350265"	0.41022503002294
"GRMZM2G350284"	-0.8588011552391
"GRMZM2G350312"	-1.54410660156007
"GRMZM2G350319"	-6.53383560772082
"GRMZM2G350326"	0
"GRMZM2G350357"	0
"GRMZM2G350393"	0
"GRMZM2G350397"	-2.59510494301431
"GRMZM2G350399"	-0.360336596719025
"GRMZM2G350410"	-6.28968439690112
"GRMZM2G350421"	0
"GRMZM2G350428"	-2.18667524563934
"GRMZM2G350447"	-3.30034590428403
"GRMZM2G350463"	0
"GRMZM2G350469"	0
"GRMZM2G350471"	-0.478089082243152
"GRMZM2G350502"	-7.00664218605119
"GRMZM2G350537"	1.27578078826906
"GRMZM2G350620"	0
"GRMZM2G350621"	0
"GRMZM2G350626"	-1.6121982169828
"GRMZM2G350628"	-0.783380648752556
"GRMZM2G350633"	0
"GRMZM2G350644"	0
"GRMZM2G350658"	0
"GRMZM2G350662"	0.36670724588752
"GRMZM2G350684"	0
"GRMZM2G350687"	0
"GRMZM2G350693"	-2.47536207049552
"GRMZM2G350711"	-1.6468101832105
"GRMZM2G350734"	0
"GRMZM2G350748"	2.44221926348394
"GRMZM2G350773"	-2.56451911831667
"GRMZM2G350783"	0
"GRMZM2G350793"	-3.65439041259163
"GRMZM2G350795"	0
"GRMZM2G350800"	-5.91306158536271
"GRMZM2G350802"	-4.84004311649998
"GRMZM2G350818"	-1.8435197651091
"GRMZM2G350819"	-2.96620830133478
"GRMZM2G350841"	0
"GRMZM2G350844"	0
"GRMZM2G350850"	-0.906115209684106
"GRMZM2G350857"	0
"GRMZM2G350918"	-2.01071162551729
"GRMZM2G350919"	1.71681173665295
"GRMZM2G350931"	0
"GRMZM2G350955"	-2.63169761688293
"GRMZM2G350966"	-2.96734863267378
"GRMZM2G350969"	-2.52660418714925
"GRMZM2G351018"	-2.80942316641442
"GRMZM2G351021"	-1.32855150342243
"GRMZM2G351023"	-1.67618287423326
"GRMZM2G351027"	0
"GRMZM2G351032"	0
"GRMZM2G351045"	2.87222053318569
"GRMZM2G351047"	0
"GRMZM2G351070"	1.00853557295307
"GRMZM2G351074"	-4.16436279354416
"GRMZM2G351095"	0
"GRMZM2G351125"	-1.17405632451929
"GRMZM2G351133"	0
"GRMZM2G351145"	0
"GRMZM2G351149"	0
"GRMZM2G351151"	0
"GRMZM2G351160"	-6.19927526251049
"GRMZM2G351190"	0
"GRMZM2G351210"	0
"GRMZM2G351217"	0
"GRMZM2G351232"	0
"GRMZM2G351239"	-5.27774732562732
"GRMZM2G351248"	-3.05029371101974
"GRMZM2G351259"	2.95844125534164
"GRMZM2G351261"	0
"GRMZM2G351292"	0
"GRMZM2G351304"	0
"GRMZM2G351307"	0
"GRMZM2G351318"	0.576492130964005
"GRMZM2G351330"	-4.56853258454555
"GRMZM2G351342"	1.66941716098047
"GRMZM2G351344"	0
"GRMZM2G351346"	1.42234283785272
"GRMZM2G351347"	0
"GRMZM2G351373"	0
"GRMZM2G351382"	-4.19227038691459
"GRMZM2G351387"	-2.21464561889849
"GRMZM2G351417"	-2.93329983784446
"GRMZM2G351423"	0
"GRMZM2G351454"	0
"GRMZM2G351469"	-0.0072271969991805
"GRMZM2G351482"	0
"GRMZM2G351484"	-1.34400507262608
"GRMZM2G351493"	0
"GRMZM2G351502"	0
"GRMZM2G351505"	0
"GRMZM2G351514"	-8.19521115554335
"GRMZM2G351550"	1.69699239850218
"GRMZM2G351577"	-0.332555930277822
"GRMZM2G351582"	-2.67774893486968
"GRMZM2G351589"	0
"GRMZM2G351599"	-3.73680194334905
"GRMZM2G351618"	0
"GRMZM2G351620"	-2.18507342201516
"GRMZM2G351636"	0
"GRMZM2G351637"	0
"GRMZM2G351672"	0
"GRMZM2G351716"	-2.95579226963243
"GRMZM2G351729"	-4.17241117461512
"GRMZM2G351746"	0
"GRMZM2G351747"	-2.48681227500899
"GRMZM2G351775"	-0.884192266964905
"GRMZM2G351786"	0
"GRMZM2G351792"	1.66949003999198
"GRMZM2G351796"	-2.47050647571153
"GRMZM2G351810"	-1.1530918148049
"GRMZM2G351816"	0
"GRMZM2G351827"	0
"GRMZM2G351832"	0.396116897129746
"GRMZM2G351840"	0
"GRMZM2G351859"	0
"GRMZM2G351895"	0
"GRMZM2G351921"	-1.24181892869521
"GRMZM2G351937"	-0.0114839612201499
"GRMZM2G351941"	-1.22771804722266
"GRMZM2G351948"	0
"GRMZM2G351949"	0
"GRMZM2G351966"	0
"GRMZM2G351972"	0
"GRMZM2G351977"	2.31739587058342
"GRMZM2G351990"	-1.53834656852797
"GRMZM2G352017"	-2.96735045589543
"GRMZM2G352023"	-2.29047526405678
"GRMZM2G352042"	0.255718381708891
"GRMZM2G352066"	0
"GRMZM2G352106"	-5.30876421331305
"GRMZM2G352108"	-2.18578571685146
"GRMZM2G352126"	0
"GRMZM2G352129"	0.0978106801017139
"GRMZM2G352132"	-5.55104876542776
"GRMZM2G352159"	-5.14831932426218
"GRMZM2G352226"	0
"GRMZM2G352234"	-2.6629269523804
"GRMZM2G352248"	-1.80982906162039
"GRMZM2G352255"	0
"GRMZM2G352274"	1.71675201506598
"GRMZM2G352281"	0
"GRMZM2G352289"	-2.45653782153048
"GRMZM2G352310"	3.30130717988865
"GRMZM2G352339"	0
"GRMZM2G352359"	-4.79724759561247
"GRMZM2G352379"	-2.52743983480779
"GRMZM2G352381"	0
"GRMZM2G352391"	0
"GRMZM2G352399"	-0.858326921907195
"GRMZM2G352412"	1.03490115203132
"GRMZM2G352413"	0
"GRMZM2G352415"	-4.65972276545967
"GRMZM2G352428"	-4.00026431594505
"GRMZM2G352431"	-1.99502173325136
"GRMZM2G352439"	0.811681476856119
"GRMZM2G352513"	0
"GRMZM2G352524"	-2.09409224341996
"GRMZM2G352525"	0
"GRMZM2G352601"	-5.20141953211496
"GRMZM2G352607"	-0.601754427803829
"GRMZM2G352618"	0.584128721206737
"GRMZM2G352619"	0
"GRMZM2G352627"	0
"GRMZM2G352676"	0
"GRMZM2G352678"	0.849321046417869
"GRMZM2G352695"	-3.02321709594762
"GRMZM2G352708"	-0.326001332657634
"GRMZM2G352739"	0
"GRMZM2G352788"	0
"GRMZM2G352798"	0
"GRMZM2G352824"	0
"GRMZM2G352830"	0
"GRMZM2G352837"	-3.8130563389047
"GRMZM2G352855"	-1.12471559376312
"GRMZM2G352858"	-3.12645653359563
"GRMZM2G352863"	-3.18575004144651
"GRMZM2G352866"	-2.96777206042591
"GRMZM2G352883"	-1.05447242084313
"GRMZM2G352891"	-5.16811881987993
"GRMZM2G352898"	-3.25611815009874
"GRMZM2G352912"	0
"GRMZM2G352915"	0
"GRMZM2G352926"	0
"GRMZM2G352939"	0
"GRMZM2G352941"	0
"GRMZM2G352947"	0
"GRMZM2G352955"	0.0339528125798192
"GRMZM2G352959"	-2.2624497563717
"GRMZM2G352979"	0
"GRMZM2G353005"	0
"GRMZM2G353024"	0.351593092567046
"GRMZM2G353026"	-2.1883044287103
"GRMZM2G353043"	0
"GRMZM2G353061"	4.0763936125079
"GRMZM2G353071"	0
"GRMZM2G353076"	0.439005052521507
"GRMZM2G353091"	-2.96821153137695
"GRMZM2G353095"	0
"GRMZM2G353097"	0.537460005238041
"GRMZM2G353103"	0.114560115369476
"GRMZM2G353107"	0
"GRMZM2G353114"	0
"GRMZM2G353125"	-1.88445914950836
"GRMZM2G353147"	-1.20954406446299
"GRMZM2G353180"	-6.97459961195944
"GRMZM2G353195"	1.19938059245668
"GRMZM2G353197"	-0.0742517685815571
"GRMZM2G353209"	-1.01449317835713
"GRMZM2G353213"	-0.579561983206686
"GRMZM2G353220"	0
"GRMZM2G353234"	0
"GRMZM2G353236"	1.2781250641767
"GRMZM2G353243"	0
"GRMZM2G353250"	2.4997268860112
"GRMZM2G353259"	0
"GRMZM2G353266"	0
"GRMZM2G353268"	0
"GRMZM2G353272"	0
"GRMZM2G353276"	0
"GRMZM2G353301"	-3.28352318617189
"GRMZM2G353308"	0
"GRMZM2G353313"	0
"GRMZM2G353342"	0
"GRMZM2G353343"	-2.18578571685146
"GRMZM2G353350"	0
"GRMZM2G353354"	-4.22263840893154
"GRMZM2G353444"	0
"GRMZM2G353446"	0
"GRMZM2G353469"	0
"GRMZM2G353478"	0
"GRMZM2G353483"	-2.22319468103052
"GRMZM2G353485"	-2.18578571685146
"GRMZM2G353497"	0.56411269553561
"GRMZM2G353541"	1.66945146476803
"GRMZM2G353548"	-1.1763424544178
"GRMZM2G353550"	0
"GRMZM2G353553"	-5.17568474865896
"GRMZM2G353607"	0
"GRMZM2G353652"	0
"GRMZM2G353659"	0
"GRMZM2G353669"	0
"GRMZM2G353718"	-4.22133213865597
"GRMZM2G353726"	2.4125513894139
"GRMZM2G353729"	0
"GRMZM2G353734"	4.67348067322886
"GRMZM2G353753"	0
"GRMZM2G353755"	0
"GRMZM2G353762"	-2.1802626222368
"GRMZM2G353772"	0
"GRMZM2G353779"	-1.40207489426355
"GRMZM2G353783"	0
"GRMZM2G353785"	-1.08866899808277
"GRMZM2G353788"	0
"GRMZM2G353822"	0
"GRMZM2G353828"	0
"GRMZM2G353834"	0
"GRMZM2G353856"	0
"GRMZM2G353874"	0
"GRMZM2G353885"	-1.61171902296193
"GRMZM2G353895"	-2.36389284580442
"GRMZM2G353905"	-0.175538304942051
"GRMZM2G353921"	0
"GRMZM2G353957"	0
"GRMZM2G353967"	1.64289410095536
"GRMZM2G353990"	0
"GRMZM2G354013"	-4.07566976220044
"GRMZM2G354053"	-1.39121392022335
"GRMZM2G354072"	-3.23501669169696
"GRMZM2G354075"	5.45366050631998
"GRMZM2G354093"	0
"GRMZM2G354117"	0
"GRMZM2G354123"	0
"GRMZM2G354144"	0
"GRMZM2G354151"	0
"GRMZM2G354190"	0
"GRMZM2G354197"	0
"GRMZM2G354209"	-2.14159664857049
"GRMZM2G354220"	0
"GRMZM2G354222"	1.6721799221926
"GRMZM2G354253"	0
"GRMZM2G354257"	0.994158524329178
"GRMZM2G354265"	0
"GRMZM2G354295"	0
"GRMZM2G354319"	-4.31136789303324
"GRMZM2G354335"	0
"GRMZM2G354338"	0
"GRMZM2G354349"	0
"GRMZM2G354354"	0
"GRMZM2G354373"	-3.92159620132411
"GRMZM2G354376"	0
"GRMZM2G354384"	0
"GRMZM2G354385"	0
"GRMZM2G354460"	0
"GRMZM2G354500"	0
"GRMZM2G354502"	-3.21668514995362
"GRMZM2G354504"	0
"GRMZM2G354519"	0
"GRMZM2G354525"	-1.69154292966796
"GRMZM2G354532"	-3.82883371163929
"GRMZM2G354539"	-7.59865939025762
"GRMZM2G354558"	-1.91009110862132
"GRMZM2G354560"	0
"GRMZM2G354575"	1.66949003999198
"GRMZM2G354579"	-4.75756750635494
"GRMZM2G354593"	0
"GRMZM2G354600"	0
"GRMZM2G354604"	-0.301055093179884
"GRMZM2G354610"	-3.77793204958485
"GRMZM2G354611"	0
"GRMZM2G354615"	-2.49189064076939
"GRMZM2G354618"	0
"GRMZM2G354621"	0.671268172533029
"GRMZM2G354696"	-2.51393149227331
"GRMZM2G354705"	-5.52295129474507
"GRMZM2G354711"	0
"GRMZM2G354713"	0
"GRMZM2G354746"	1.69699239850218
"GRMZM2G354772"	-2.18578571685146
"GRMZM2G354775"	0
"GRMZM2G354777"	0
"GRMZM2G354801"	-2.94613267178629
"GRMZM2G354804"	0
"GRMZM2G354805"	0
"GRMZM2G354827"	-2.06832530056968
"GRMZM2G354834"	1.6681978480625
"GRMZM2G354851"	-0.95402209906013
"GRMZM2G354855"	2.41214744795473
"GRMZM2G354864"	1.66775153807082
"GRMZM2G354867"	0.191919882418039
"GRMZM2G354878"	0
"GRMZM2G354909"	-4.5792231488549
"GRMZM2G354956"	0
"GRMZM2G354983"	-1.30666063907343
"GRMZM2G355009"	0
"GRMZM2G355021"	0
"GRMZM2G355062"	4.3881808206795
"GRMZM2G355098"	0
"GRMZM2G355112"	0
"GRMZM2G355158"	0
"GRMZM2G355185"	0
"GRMZM2G355221"	0
"GRMZM2G355223"	0
"GRMZM2G355229"	0
"GRMZM2G355233"	-4.26637903560439
"GRMZM2G355244"	0
"GRMZM2G355274"	0
"GRMZM2G355293"	0
"GRMZM2G355297"	-5.40691683615783
"GRMZM2G355316"	0.606390647018729
"GRMZM2G355319"	0.785248617638142
"GRMZM2G355329"	0
"GRMZM2G355342"	4.41579277349002
"GRMZM2G355343"	0
"GRMZM2G355358"	-1.24463970076054
"GRMZM2G355368"	0
"GRMZM2G355381"	-3.87691569830163
"GRMZM2G355389"	-3.67453364158992
"GRMZM2G355396"	-2.52660418714925
"GRMZM2G355398"	0
"GRMZM2G355404"	0
"GRMZM2G355420"	0
"GRMZM2G355448"	3.88821244863559
"GRMZM2G355450"	-1.78466468986953
"GRMZM2G355469"	0
"GRMZM2G355474"	0
"GRMZM2G355475"	0
"GRMZM2G355497"	0
"GRMZM2G355499"	0
"GRMZM2G355523"	-0.401572516440785
"GRMZM2G355525"	-4.19545671195318
"GRMZM2G355562"	-5.98457485060991
"GRMZM2G355572"	0.065195974539528
"GRMZM2G355574"	-3.35257302892775
"GRMZM2G355600"	0
"GRMZM2G355603"	0
"GRMZM2G355610"	-0.496677216371914
"GRMZM2G355618"	0
"GRMZM2G355631"	0
"GRMZM2G355636"	-0.506205908218782
"GRMZM2G355667"	0
"GRMZM2G355679"	0
"GRMZM2G355742"	0
"GRMZM2G355752"	-1.37153301440156
"GRMZM2G355760"	-2.18543539889828
"GRMZM2G355761"	0
"GRMZM2G355771"	-7.44712130440145
"GRMZM2G355773"	0.539631546607845
"GRMZM2G355792"	0
"GRMZM2G355806"	0
"GRMZM2G355824"	0
"GRMZM2G355846"	-2.01493081714077
"GRMZM2G355894"	0
"GRMZM2G355906"	2.95152930736124
"GRMZM2G355940"	0
"GRMZM2G355950"	3.60853146523854
"GRMZM2G355959"	0
"GRMZM2G355970"	0
"GRMZM2G355993"	-0.511670448273328
"GRMZM2G356003"	-0.681354028624633
"GRMZM2G356032"	-2.18543539889828
"GRMZM2G356034"	0.375939739823495
"GRMZM2G356046"	0
"GRMZM2G356074"	0
"GRMZM2G356076"	0.301870411034272
"GRMZM2G356103"	0.792902813927266
"GRMZM2G356115"	0
"GRMZM2G356128"	-0.380960622836351
"GRMZM2G356142"	-5.76711803628887
"GRMZM2G356155"	-3.67382304680398
"GRMZM2G356162"	0
"GRMZM2G356176"	-7.32437630445757
"GRMZM2G356178"	-0.0634130104216194
"GRMZM2G356181"	0
"GRMZM2G356191"	-1.07088597718228
"GRMZM2G356198"	-6.18185340938046
"GRMZM2G356204"	1.72022836464247
"GRMZM2G356213"	0
"GRMZM2G356224"	0
"GRMZM2G356256"	0
"GRMZM2G356260"	-3.49641236674781
"GRMZM2G356273"	0
"GRMZM2G356321"	0
"GRMZM2G356338"	0
"GRMZM2G356355"	0
"GRMZM2G356378"	0
"GRMZM2G356404"	-0.103878983516493
"GRMZM2G356423"	-4.2804928028417
"GRMZM2G356439"	2.9208885351134
"GRMZM2G356452"	0
"GRMZM2G356459"	0
"GRMZM2G356465"	-2.52660418714925
"GRMZM2G356523"	0
"GRMZM2G356529"	-0.403290364138129
"GRMZM2G356534"	0
"GRMZM2G356545"	-0.866982612343246
"GRMZM2G356549"	0
"GRMZM2G356556"	0
"GRMZM2G356579"	-0.481899144628658
"GRMZM2G356618"	0
"GRMZM2G356628"	-2.18578571685146
"GRMZM2G356637"	0
"GRMZM2G356639"	-1.86441983292296
"GRMZM2G356653"	2.39207048807729
"GRMZM2G356676"	0
"GRMZM2G356714"	0
"GRMZM2G356718"	0
"GRMZM2G356726"	-1.89857854900098
"GRMZM2G356745"	0.21402181435176
"GRMZM2G356748"	0
"GRMZM2G356755"	0
"GRMZM2G356817"	-5.44328237950559
"GRMZM2G356831"	0
"GRMZM2G356835"	0
"GRMZM2G356839"	-0.488540724195111
"GRMZM2G356894"	-4.49920112795833
"GRMZM2G356895"	-2.15250051486145
"GRMZM2G356897"	-4.53199646525899
"GRMZM2G356935"	-0.469302648065077
"GRMZM2G356938"	-0.644070696427696
"GRMZM2G356941"	0
"GRMZM2G357034"	0
"GRMZM2G357036"	0
"GRMZM2G357040"	0.493790445620424
"GRMZM2G357074"	0
"GRMZM2G357081"	-4.01562980476613
"GRMZM2G357112"	-1.57907366506034
"GRMZM2G357124"	0
"GRMZM2G357125"	0
"GRMZM2G357129"	-5.39266775276935
"GRMZM2G357152"	0
"GRMZM2G357275"	0
"GRMZM2G357296"	0.0820770659397969
"GRMZM2G357317"	0.773367875450294
"GRMZM2G357349"	1.63039244881111
"GRMZM2G357371"	0
"GRMZM2G357377"	0
"GRMZM2G357379"	0
"GRMZM2G357399"	-0.508958818343929
"GRMZM2G357443"	-5.36038698341912
"GRMZM2G357455"	0
"GRMZM2G357523"	0
"GRMZM2G357527"	3.45511863616991
"GRMZM2G357576"	0
"GRMZM2G357595"	-0.259682732424074
"GRMZM2G357601"	-2.96821153137695
"GRMZM2G357608"	0
"GRMZM2G357620"	-5.63028799994889
"GRMZM2G357631"	0
"GRMZM2G357636"	7.01981129689149
"GRMZM2G357654"	0
"GRMZM2G357656"	0
"GRMZM2G357660"	0.447807156992081
"GRMZM2G357667"	0
"GRMZM2G357683"	3.90596264807204
"GRMZM2G357688"	0
"GRMZM2G357707"	-2.52660418714925
"GRMZM2G357730"	-1.87580550613316
"GRMZM2G357734"	-7.40308424384291
"GRMZM2G357737"	-1.67963992755871
"GRMZM2G357751"	1.64289410095536
"GRMZM2G357804"	-6.4206511894775
"GRMZM2G357806"	-2.52891929321399
"GRMZM2G357807"	0
"GRMZM2G357825"	0
"GRMZM2G357834"	0
"GRMZM2G357865"	0
"GRMZM2G357873"	0.740213052733946
"GRMZM2G357919"	0
"GRMZM2G357923"	-1.20301338034824
"GRMZM2G357926"	0
"GRMZM2G357955"	-2.52818190963622
"GRMZM2G357972"	-1.49548687503559
"GRMZM2G358007"	0
"GRMZM2G358009"	0
"GRMZM2G358038"	-4.18961335319197
