""	"BS.S4.vs.M.S4"	"BS.S9.vs.M.S9"	"BS.S14.vs.M.S14"
"GRMZM2G158188"	3.09041486583244	-1.71668299596952	0
"GRMZM2G158191"	0.132667821419523	-1.04167929276277	-1.00326412007768
"GRMZM2G158194"	0	0	-2.6921079684355
"GRMZM2G158197"	-0.918992049142583	-0.973553840378297	-1.74496236597428
"GRMZM2G158204"	0	0	0
"GRMZM2G158205"	-4.20704119000597	0	2.63839975373082
"GRMZM2G158214"	0	0	0
"GRMZM2G158216"	0	0	0
"GRMZM2G158228"	0.165766976026458	-0.552513345290959	-0.15961420693253
"GRMZM2G158232"	0.868508807870152	0.370718512991271	-1.04156740798045
"GRMZM2G158237"	0.0985166125363176	-0.332059401830689	-0.641658142612718
"GRMZM2G158240"	1.66824572054213	-2.45796346249829	-2.66477715907736
"GRMZM2G158248"	0.169739304853163	0.45011140140717	0.485427521799532
"GRMZM2G158252"	0.699465542216593	1.11434392100132	2.15266899282204
"GRMZM2G158261"	1.3260308673082	-0.511707355573872	-2.69061528232619
"GRMZM2G158277"	1.04758580901292	0.326522700115996	-0.543372812383542
"GRMZM2G158279"	0	0	0
"GRMZM2G158281"	7.73885269753147	6.33955817111552	2.83718093971873
"GRMZM2G158288"	0	0	0
"GRMZM2G158293"	0	0	0
"GRMZM2G158298"	0	0	0
"GRMZM2G158300"	0	1.72457419206718	0
"GRMZM2G158304"	1.20304294729138	1.34764352537668	0.454719012769751
"GRMZM2G158305"	0	0	0
"GRMZM2G158308"	0	0	0
"GRMZM2G158313"	0	0	-3.58298668080812
"GRMZM2G158316"	-1.60764348154429	-1.71615668754754	-3.06939385923096
"GRMZM2G158328"	-1.63614968895759	-1.64336839907728	1.39638497911473
"GRMZM2G158330"	0	0	0
"GRMZM2G158333"	0.645483187315675	-0.0160266927503774	0.274661865693985
"GRMZM2G158342"	0	0	0
"GRMZM2G158359"	-0.639491921560622	-1.00533294676627	-0.116434831563982
"GRMZM2G158371"	0	-1.70751405837224	0
"GRMZM2G158378"	0	0	0
"GRMZM2G158384"	8.10129912362142	6.80584114879011	0.394986967057579
"GRMZM2G158394"	-2.39417305034616	-1.96800125953065	-1.65726642848145
"GRMZM2G158397"	0	0	0
"GRMZM2G158400"	0	1.7042837093729	0
"GRMZM2G158403"	0	0.0173101722649806	0
"GRMZM2G158407"	0	0	0
"GRMZM2G158412"	0	0	0
"GRMZM2G158429"	-4.26201922567207	-2.49433331592588	-2.65593831827724
"GRMZM2G158434"	0	0	0
"GRMZM2G158437"	0.712170843606508	-0.144358382375629	-0.151862187556043
"GRMZM2G158446"	0.0985036502495149	-0.861633268194993	-0.136613659633605
"GRMZM2G158447"	0.187209817705658	-2.71781056013022	-1.52439111097017
"GRMZM2G158452"	0.434618717726561	-0.329851988476698	-0.605313180359724
"GRMZM2G158457"	-0.121669729127459	0	0
"GRMZM2G158462"	0.472115288382063	-1.90653027213752	-0.944033110326284
"GRMZM2G158468"	0	0	0
"GRMZM2G158469"	0	0	0
"GRMZM2G158474"	0	0	0
"GRMZM2G158475"	0	1.7042837093729	0
"GRMZM2G158479"	1.58519615905567	1.18598312514949	0.524410623956665
"GRMZM2G158489"	1.22222609408118	-0.54579190508498	-0.60472528095746
"GRMZM2G158494"	0	1.7042837093729	0
"GRMZM2G158496"	-0.138540908457913	-0.13838225721166	0.0434006980385813
"GRMZM2G158502"	-1.08880101130048	-0.469750855575961	1.01561083064835
"GRMZM2G158520"	5.27897107299903	-1.25247710059974	0
"GRMZM2G158526"	1.99088958116692	0.997993449141295	-1.32511383644654
"GRMZM2G158531"	3.09518239585201	-1.62854301398107	2.67386935568418
"GRMZM2G158534"	0	0	0
"GRMZM2G158544"	-3.26916191095527	-1.70735552556087	-2.69243908364353
"GRMZM2G158555"	3.11211491784164	0	0
"GRMZM2G158562"	0.634542942700295	-0.0575837155913146	-0.198158905024529
"GRMZM2G158568"	0.829167334992447	-0.243773595454717	-0.454586153755694
"GRMZM2G158575"	0.0962207275599661	0.138853902971532	0.265528159158527
"GRMZM2G158584"	1.94747102689551	-0.184961572267454	0.740165272919443
"GRMZM2G158586"	-3.23401024339688	0	-2.69228606592268
"GRMZM2G158593"	0	0	0
"GRMZM2G158595"	0.150121506949575	-0.366710812532947	-0.65305714596636
"GRMZM2G158609"	2.30609128182661	-1.14647089143673	1.89481754481761
"GRMZM2G158616"	3.08659849237275	0.0229115160317292	-2.12082142541218
"GRMZM2G158621"	3.09453861338885	1.92967363065055	4.10153632515086
"GRMZM2G158624"	0	0	0
"GRMZM2G158625"	-4.25249154094944	-1.21935502933706	4.6322757146434
"GRMZM2G158627"	2.51073017533124	-2.20421492937523	-1.26806022846355
"GRMZM2G158629"	0.804387153372198	0.569688273601365	-0.171192597428556
"GRMZM2G158636"	-3.26188339381009	0.959887747248343	-1.16989593538949
"GRMZM2G158637"	0	0	0
"GRMZM2G158639"	0	0	0
"GRMZM2G158645"	2.50149877672207	0.412584470733963	-0.58640065389498
"GRMZM2G158647"	4.56394526260014	4.44308515977948	4.80672038187083
"GRMZM2G158649"	0	0	0
"GRMZM2G158652"	0	0	0
"GRMZM2G158655"	-0.0228633968466866	-1.36761835053253	-1.14250686713639
"GRMZM2G158657"	0	-1.70751405837224	0
"GRMZM2G158662"	0.392242765071454	-0.442811925669497	-0.430552885481314
"GRMZM2G158663"	0	0	0
"GRMZM2G158668"	-1.49402953489167	-0.636332834953648	-5.77433438925476
"GRMZM2G158676"	1.01718923891105	-0.266585885416301	0.328831075261293
"GRMZM2G158679"	-0.748977992535587	0.667564655727469	-0.0344603723181502
"GRMZM2G158682"	0	0	0
"GRMZM2G158693"	0	0	0
"GRMZM2G158700"	3.11211491784164	0	0
"GRMZM2G158717"	0	0	0
"GRMZM2G158721"	-3.22909965573294	-0.0201754881325554	-2.69530424282077
"GRMZM2G158727"	0	0	0
"GRMZM2G158729"	-0.226034341418767	-1.02368035052883	0
"GRMZM2G158734"	0.408081561485023	-0.103267962301938	0.0107041707283156
"GRMZM2G158736"	0	1.7042837093729	0
"GRMZM2G158740"	0	0.0212169561469613	-2.1247796550441
"GRMZM2G158742"	-0.095962487524265	-2.3436360220331	-2.48774109648336
"GRMZM2G158752"	0	0	0
"GRMZM2G158758"	0.433767177506455	0.957777993305796	-0.315813504176842
"GRMZM2G158766"	0.623672026087725	1.81288358437535	1.49809307446896
"GRMZM2G158775"	0	0	0
"GRMZM2G158788"	0	0	0
"GRMZM2G158789"	1.5186683471682	1.13141384164599	-1.31346162594039
"GRMZM2G158793"	0	-2.98050748338866	0
"GRMZM2G158795"	0	0	0
"GRMZM2G158800"	4.56149323843404	0	-2.67389272019412
"GRMZM2G158807"	0	0	0
"GRMZM2G158809"	0	4.43293531826782	-2.67899163329272
"GRMZM2G158811"	-1.08412790968915	-0.528117458713874	-0.690679361725672
"GRMZM2G158818"	0.476021951593892	0.650748839371119	-0.409828001445626
"GRMZM2G158831"	0	0	-1.69256450246303
"GRMZM2G158835"	-0.494997445862213	-1.90234667351906	-1.58260467570715
"GRMZM2G158838"	-0.573221394820243	-0.142622221922166	-1.42777073297785
"GRMZM2G158839"	1.93133615491542	-0.736104961350038	2.61414166232216
"GRMZM2G158848"	0	0	0
"GRMZM2G158854"	0	0	0
"GRMZM2G158860"	0.0664830880254421	0.610100216827128	1.03438833397928
"GRMZM2G158872"	0.260039401763041	-0.39339874822384	-1.51081443170351
"GRMZM2G158884"	-0.876113400245852	1.68346567104337	-1.81113123527562
"GRMZM2G158885"	0.0172237296384144	0.0141124655694583	-0.691815617318678
"GRMZM2G158887"	0.343806117622983	0.370304936190717	-0.519554581104739
"GRMZM2G158890"	0.343940315601365	2.51433034855808	0
"GRMZM2G158894"	0	0	0
"GRMZM2G158897"	0	0	0.321020950927561
"GRMZM2G158901"	0.734974964770146	-0.701915090682136	0.761583553348913
"GRMZM2G158911"	1.54647244737657	0.74209403739507	0.822833780727242
"GRMZM2G158918"	0.105162400870581	-0.165306501278126	-0.124309571301277
"GRMZM2G158970"	-3.26912333556353	2.45753304335101	0
"GRMZM2G158972"	0.274431047282767	0.222896103498273	1.07738651489411
"GRMZM2G158976"	-0.00874371080680425	-0.325835769169101	-0.252643807363441
"GRMZM2G158994"	3.09041486583244	-1.71668299596952	0
"GRMZM2G158998"	0.121967680219055	-0.522072769232944	-0.384297536846536
"GRMZM2G159002"	4.50974669791779	-1.25982517491565	0
"GRMZM2G159008"	-1.63281163203899	0	4.59811769235244
"GRMZM2G159009"	-0.698683511755949	-0.504419368396129	-1.37011437479674
"GRMZM2G159013"	1.79038742576967	0.180424778584819	-1.0740755735781
"GRMZM2G159016"	-0.679938951681441	-1.02191153823483	-0.93612756094619
"GRMZM2G159028"	0.190207411348636	-0.384743323023041	0.156436572199526
"GRMZM2G159029"	1.12576992348251	-0.805879168499317	0.957728036999919
"GRMZM2G159032"	2.4136010656738	-1.58345380421092	-1.22854726735964
"GRMZM2G159034"	0.944732454096325	2.59810426799844	0.80473611550104
"GRMZM2G159041"	-0.02363977128038	0.442201716853588	-0.0270742093560084
"GRMZM2G159043"	0.704999280041846	1.02760549568815	0.868913780346352
"GRMZM2G159047"	0	0	0
"GRMZM2G159049"	0.645468839007168	3.05124232510964	-2.66112294726493
"GRMZM2G159053"	0.136745921514756	-0.297375948187533	0.266485271180571
"GRMZM2G159061"	0	0	-2.6921079684355
"GRMZM2G159072"	-0.150674481753568	0.251788550389449	-0.0170287737183448
"GRMZM2G159075"	3.1124990339412	0.0175818437807095	0
"GRMZM2G159082"	-0.0974139589514599	-0.961724306906069	0.544359490750328
"GRMZM2G159094"	-3.23354742865918	0.778791591629986	0
"GRMZM2G159098"	0	0	0
"GRMZM2G159105"	-0.663165984096292	-1.92695619014233	-0.958143181420977
"GRMZM2G159110"	1.33524508280147	-2.95630247795834	-4.50518294777506
"GRMZM2G159119"	4.01527775023047	0	0
"GRMZM2G159125"	0	0	0
"GRMZM2G159134"	1.46709715278689	1.06927421198738	-0.445322786848038
"GRMZM2G159142"	0.353863626045939	1.20501555186964	1.42424574213392
"GRMZM2G159145"	0.908409642396209	1.19284317354248	-0.70348604980232
"GRMZM2G159149"	-0.566573059953253	-5.04682334591268	0
"GRMZM2G159155"	-3.29645366901423	2.43948468098625	0.0636979930639914
"GRMZM2G159160"	-0.184361840882699	-0.544518056781361	-0.244328674828102
"GRMZM2G159161"	-4.16293230709424	0.158706625453989	1.13542008811311
"GRMZM2G159166"	0.748392020079458	0.76835005441626	-0.867955267928647
"GRMZM2G159167"	0	1.68443436564832	1.22519837373626
"GRMZM2G159169"	0.123126693925666	1.22936564694718	2.21667276484082
"GRMZM2G159171"	-1.07199301602949	0.344101211347139	-2.92740965237784
"GRMZM2G159179"	0	1.7042837093729	0
"GRMZM2G159187"	0	0	0
"GRMZM2G159191"	1.39843542538512	0.768123938444359	6.10741730936406
"GRMZM2G159193"	0	0	0
"GRMZM2G159200"	-0.233960115481173	-0.0703242769466829	-0.674926216087413
"GRMZM2G159205"	0	0	0
"GRMZM2G159208"	3.09058468376279	0	0
"GRMZM2G159210"	0	0	0
"GRMZM2G159218"	0.54398998351518	0.139537438514722	0.0748246384757045
"GRMZM2G159221"	1.03713003182473	-0.387783603399811	2.67202399667961
"GRMZM2G159228"	0	-0.460248539790296	0
"GRMZM2G159237"	1.49289728373847	-0.365104142135513	-0.254504919832762
"GRMZM2G159246"	3.09058468376279	0	0
"GRMZM2G159247"	0	0	0
"GRMZM2G159250"	-0.0616264480179228	-1.26590905227324	-1.08623826771872
"GRMZM2G159263"	0	0	0
"GRMZM2G159285"	-0.742183608228357	3.56301931034927	0.213764897347553
"GRMZM2G159287"	0	0	0
"GRMZM2G159291"	0.418821161305962	-0.392498799555188	-0.339212202496683
"GRMZM2G159295"	-0.529855742178947	-0.462623639305362	-0.386815858115308
"GRMZM2G159307"	3.98583403802235	0	2.63368874377416
"GRMZM2G159316"	0	0	0
"GRMZM2G159330"	0.0455286900070247	0.263714015742149	-0.464731995644837
"GRMZM2G159340"	-0.111640900746694	2.44819770547095	0
"GRMZM2G159344"	0	0	0
"GRMZM2G159353"	-1.15753844982124	1.83171524507834	0
"GRMZM2G159357"	-0.199281374563697	0.593717103602726	0.583723310810815
"GRMZM2G159359"	0	0	0
"GRMZM2G159364"	0.663886607817242	-1.76083646898822	-1.26596663112908
"GRMZM2G159369"	-0.516088174685259	0.84191799197864	-1.41584965559181
"GRMZM2G159388"	2.24174891584087	4.27067570954624	0.494183353565237
"GRMZM2G159389"	0.44900781706696	-0.101879297868897	0.148649852436938
"GRMZM2G159393"	0.561894997609608	0	2.65002452772068
"GRMZM2G159396"	0	0	0
"GRMZM2G159397"	0	2.99846536234816	0
"GRMZM2G159399"	1.24753672190944	0.421491344590016	-0.671005697861716
"GRMZM2G159402"	-0.131443674142219	1.65074172012363	-0.4659494336204
"GRMZM2G159404"	-0.884987999757459	-2.65257131000592	-0.0179225822953228
"GRMZM2G159412"	-0.142419227723728	3.31975611390992	0
"GRMZM2G159427"	0.347675099751733	-0.154203881378594	-0.293617416440831
"GRMZM2G159431"	0.1877559681787	3.35161583937857	-2.62837747929685
"GRMZM2G159448"	0	-1.71659708450271	0
"GRMZM2G159456"	2.05883864892656	0	-3.56664538252651
"GRMZM2G159470"	-0.179438544610187	-1.71684443510912	-2.67390747184638
"GRMZM2G159472"	0	0	0
"GRMZM2G159475"	1.46715330730794	0.327213693205725	-0.333784768007679
"GRMZM2G159477"	2.02335006855255	2.3791885326232	-0.516858906956965
"GRMZM2G159481"	3.07946686737564	4.37873618261936	2.61713793113888
"GRMZM2G159498"	0.670147040377889	-1.99587027902301	-1.31533257619605
"GRMZM2G159500"	1.78274690315469	2.23291943234266	1.01911215307342
"GRMZM2G159503"	0	0	0
"GRMZM2G159506"	0	1.7042837093729	0
"GRMZM2G159530"	0	-1.71659708450271	0
"GRMZM2G159531"	0	0	0
"GRMZM2G159535"	-0.694758668233733	-0.748489492816995	0.274061345875665
"GRMZM2G159538"	0.590664181212139	0.273145679246309	-0.428814108519943
"GRMZM2G159542"	2.333178025974	2.96437971702954	-0.0147364537026071
"GRMZM2G159544"	0	1.72457419206718	0
"GRMZM2G159547"	2.33396990508304	1.32218779683473	4.62907938703081
"GRMZM2G159554"	0.439553870494083	0.0361328096588695	0.361068078680067
"GRMZM2G159559"	0	0	-2.6921079684355
"GRMZM2G159570"	0	1.7042837093729	0
"GRMZM2G159575"	0	0	-2.6921079684355
"GRMZM2G159577"	0	0	1.49883758845587
"GRMZM2G159579"	0	0	0
"GRMZM2G159581"	-0.0883622436074459	-0.73569076098184	0.348157927016075
"GRMZM2G159583"	0	0	0
"GRMZM2G159586"	0	0	0
"GRMZM2G159587"	-3.26162168054071	-1.09453821251327	-1.4541348979363
"GRMZM2G159592"	0	0	2.68643907657701
"GRMZM2G159597"	0	0	0
"GRMZM2G159604"	0	0	0
"GRMZM2G159610"	0	0	0
"GRMZM2G159632"	-1.10094088065039	-0.629300900883955	-1.86901715537692
"GRMZM2G159636"	0	0	0
"GRMZM2G159641"	-1.79503835836445	-1.70002086274859	-0.500536756652169
"GRMZM2G159643"	2.13167857021484	3.67241438307853	-1.12003394082342
"GRMZM2G159652"	0	0	0
"GRMZM2G159660"	-0.932130314900271	-1.04462299794875	-1.78659541239079
"GRMZM2G159663"	0	0	0
"GRMZM2G159675"	0.341926522297178	-0.27224651091891	-0.301080157903331
"GRMZM2G159678"	0.0323216736119404	0.246406200346733	0.508991119153009
"GRMZM2G159691"	0.68427131530925	1.07537786967087	-0.0793550401836049
"GRMZM2G159700"	-1.69207386507546	-1.05920511931609	-2.12787604087908
"GRMZM2G159709"	0	0	0
"GRMZM2G159711"	0	0	-0.00533390025190253
"GRMZM2G159715"	0	0	0
"GRMZM2G159720"	-0.388374664819155	-0.504251264215839	-0.422586032068595
"GRMZM2G159724"	-0.178482945872385	0.507440916180402	-0.401310662408403
"GRMZM2G159732"	-1.64062852576748	-0.7124266089016	-2.81126926807307
"GRMZM2G159739"	-3.26849569319121	0	0
"GRMZM2G159741"	0.340591417850553	-0.669704157032948	0.357049846434589
"GRMZM2G159744"	0.813076262566693	-0.0431353379906453	-0.670188090051378
"GRMZM2G159752"	0	0	0
"GRMZM2G159756"	2.33003505385154	1.9235453463278	-3.56619340295116
"GRMZM2G159759"	-0.0855407219273541	-1.43890103828182	-2.27153095612203
"GRMZM2G159762"	0	0	-2.6921079684355
"GRMZM2G159763"	0	-1.70751405837224	0
"GRMZM2G159766"	-0.32438795718044	-0.0361294160571149	-0.842988447384874
"GRMZM2G159768"	0	-0.499942939785054	0.104513891358417
"GRMZM2G159774"	0	0	0
"GRMZM2G159777"	0.466998493554019	-1.56334918845108	-0.170166493438588
"GRMZM2G159807"	0	0	-2.6921079684355
"GRMZM2G159811"	0	4.26636149590286	0
"GRMZM2G159822"	0	0	-1.4001563523033
"GRMZM2G159824"	0.209766742250064	0.315740215708018	-1.37398781842919
"GRMZM2G159828"	-0.798745499063983	-0.685936541687784	-0.856015002457185
"GRMZM2G159831"	0	0	0
"GRMZM2G159841"	0.777131965809092	1.70641640172661	2.64377883851245
"GRMZM2G159846"	0	0	-1.11462446272462
"GRMZM2G159849"	1.09737484882324	1.52104477065032	0.40875049504012
"GRMZM2G159854"	1.69649869093432	-0.760079606915623	-0.96553041452888
"GRMZM2G159860"	4.01529659998125	1.70394236358109	0
"GRMZM2G159890"	-0.573807185004087	-0.528804626001403	1.07228407646299
"GRMZM2G159896"	0	0	0
"GRMZM2G159899"	1.02473086740094	0.507418184922577	0
"GRMZM2G159901"	0.315769421702749	0.718448054970665	-0.0542252290936579
"GRMZM2G159904"	0	1.7042837093729	0
"GRMZM2G159908"	-1.49707987935369	-0.354857508243239	-2.17549429196562
"GRMZM2G159918"	-4.09614054991092	-1.24730940223539	0
"GRMZM2G159924"	-0.0120191418816147	-0.780275451183869	-0.445728285003286
"GRMZM2G159926"	3.09039685058825	0	2.68695687331179
"GRMZM2G159927"	0	0	0
"GRMZM2G159931"	0	0	0
"GRMZM2G159935"	0.650515404099737	-0.0193477473788624	-0.00494316017190159
"GRMZM2G159937"	-1.55048978215338	-1.10449516953155	-1.75892276657373
"GRMZM2G159943"	0	0	0
"GRMZM2G159948"	-0.170541164514376	-1.70771897283332	-0.570876204028059
"GRMZM2G159950"	4.01527775023047	0	0
"GRMZM2G159952"	0.483434568261411	-1.01364678514195	-4.14160629275036
"GRMZM2G159953"	0	2.99846536234816	0
"GRMZM2G159956"	1.40977559875825	-1.33947072050965	-0.920018139354928
"GRMZM2G159962"	3.72951250219281	0	0
"GRMZM2G159965"	3.0866842335667	-0.615024884097496	-2.67110992164721
"GRMZM2G159975"	1.95620523565554	-2.06148382910489	-0.912496273182288
"GRMZM2G159977"	0	0	0
"GRMZM2G159981"	0	0	2.63914905451443
"GRMZM2G159992"	0.935041672231078	0.376094148391619	0.752247663906354
"GRMZM2G159996"	-0.301808739381718	-2.70025124636237	-2.09850307673189
"GRMZM2G160005"	-1.2616605883366	0.717110791475954	0
"GRMZM2G160013"	-4.20752885227924	1.72515066690049	-2.67390434935028
"GRMZM2G160024"	0	-0.760821191049481	0
"GRMZM2G160027"	-0.178989171488855	0	-2.69245868131194
"GRMZM2G160032"	1.33320360085864	-0.018480391686772	-0.439701330719022
"GRMZM2G160036"	0	0	0
"GRMZM2G160041"	0.542636515698895	-0.294908613898431	-0.449066728790101
"GRMZM2G160046"	0.536540301659193	-1.1535660614503	-0.358546737916836
"GRMZM2G160062"	0	1.7042837093729	0
"GRMZM2G160064"	-1.85473315293411	-0.956772591292936	-1.4859249948625
"GRMZM2G160069"	1.75703728700125	2.33816822054854	2.48402640260967
"GRMZM2G160112"	0.399658726677484	1.73436909456631	3.64647433309091
"GRMZM2G160113"	-1.12680337774323	2.64979809079149	0
"GRMZM2G160133"	-4.21724029928048	1.92053496058346	2.16648784137336
"GRMZM2G160136"	-0.986072089886595	-0.355647856205927	0
"GRMZM2G160143"	0	2.49534390734176	2.6384835452736
"GRMZM2G160145"	0	0	0
"GRMZM2G160149"	-0.672944445077006	0.01739213021661	0.437288030705752
"GRMZM2G160151"	0.350300377061302	0.0567702709829639	1.0319835846147
"GRMZM2G160174"	0.459167731240885	-0.381203382260329	-0.636127432737767
"GRMZM2G160175"	3.09260721321254	-0.00224558197634873	-3.56647592825657
"GRMZM2G160178"	0	0	-2.6921079684355
"GRMZM2G160184"	0.344544247755292	0.905012247500009	0.570574477477804
"GRMZM2G160192"	0	0	0
"GRMZM2G160198"	0	0.826775792455672	-2.65460053818221
"GRMZM2G160201"	0	0	0
"GRMZM2G160211"	-0.0819594460674278	0.375979716890059	-0.287416777705462
"GRMZM2G160224"	0	1.7041141015903	-2.67420889171937
"GRMZM2G160225"	0	0	0
"GRMZM2G160231"	0.22905970114628	-0.76846539597883	-1.41519664129115
"GRMZM2G160237"	0.587900639265653	-0.165240172975483	-0.597341711232767
"GRMZM2G160244"	0	0	0
"GRMZM2G160265"	0	0	0
"GRMZM2G160268"	-0.476416466783837	0.347354111136069	0.659741771802021
"GRMZM2G160273"	-0.648684674310684	-0.388494027750394	-0.607061892596334
"GRMZM2G160276"	0	0	0
"GRMZM2G160279"	0	1.96167212751876	-2.69931773318649
"GRMZM2G160304"	0.71299390717406	-0.0766757088580982	0.73483656310089
"GRMZM2G160314"	0	0	0
"GRMZM2G160316"	0.576088090977956	0.148040538096654	-0.362446837307863
"GRMZM2G160324"	-0.349871061959963	0.748988401757156	-0.434416290609677
"GRMZM2G160325"	0	3.36107700755463	-2.67117543427267
"GRMZM2G160327"	-2.13645919423219	-3.33707204170816	-3.38542407216918
"GRMZM2G160334"	0	1.7042837093729	0
"GRMZM2G160336"	1.00379908947004	-0.235099567406761	0.417367357834261
"GRMZM2G160337"	-0.854749631380488	-0.567237376563159	-4.04832099415341
"GRMZM2G160351"	0.465222171998037	-0.430272016668161	-1.07929018997853
"GRMZM2G160354"	0	3.0021338548978	3.1833247507671
"GRMZM2G160356"	0	0	0
"GRMZM2G160364"	0	-2.9437703006375	-0.775248417953172
"GRMZM2G160370"	-0.529207792471854	-0.387211025803873	-0.992818133707322
"GRMZM2G160376"	0	0	0
"GRMZM2G160390"	-0.143527832272188	-1.70735529355801	0
"GRMZM2G160391"	0	0	0
"GRMZM2G160400"	0	0	0
"GRMZM2G160404"	-4.65877933012584	0.0288774405446144	0
"GRMZM2G160405"	0	0	0
"GRMZM2G160408"	0	0	0
"GRMZM2G160417"	-1.00552719245854	-2.45651392745994	-1.71842500644347
"GRMZM2G160428"	0.275999675456334	0.0418154145821118	-1.76505781758711
"GRMZM2G160430"	3.29414091643723	4.60011042056818	1.33649466947038
"GRMZM2G160440"	0	0	0
"GRMZM2G160444"	0	0	0
"GRMZM2G160447"	-0.0541892042044777	2.48208499010377	-0.15736412081151
"GRMZM2G160452"	-0.396401543120747	-0.325790291709368	-1.21757036974131
"GRMZM2G160454"	-0.14621772512721	1.60412517685364	-0.449097888712788
"GRMZM2G160458"	1.51722406482817	1.92532585942087	-1.29104018319826
"GRMZM2G160460"	0.733751988931084	0.0752209839644198	1.30476609163672
"GRMZM2G160463"	2.03398779961485	1.26086625422132	1.00099130849047
"GRMZM2G160466"	0	0	0
"GRMZM2G160468"	0	0	0
"GRMZM2G160473"	0.608290190371401	-0.501579199678124	0.402168353781781
"GRMZM2G160478"	0	1.72457419206718	0
"GRMZM2G160484"	0	0	0
"GRMZM2G160490"	2.06627787290424	0.174530338030816	2.74424737880869
"GRMZM2G160496"	3.09058468376279	0	0
"GRMZM2G160504"	-1.42520056513482	-1.21771404390446	-0.00877084995846131
"GRMZM2G160506"	-2.52921306832115	-1.55963539585775	-1.17087197505645
"GRMZM2G160509"	0	0	0
"GRMZM2G160515"	-3.26849569319121	0	0
"GRMZM2G160517"	3.99511001855475	0.00829219608849246	0
"GRMZM2G160520"	1.33192100800979	4.38554496071906	-0.997806255623778
"GRMZM2G160523"	-0.763049264374809	-1.57859885253598	-1.89232900653435
"GRMZM2G160526"	0	0	0
"GRMZM2G160527"	0.0767426233855057	-0.282651807221091	-0.788068883508624
"GRMZM2G160541"	2.3754673227734	-1.44711179799602	0.765636674801893
"GRMZM2G160550"	0	0	0
"GRMZM2G160554"	3.09377604547877	-0.0160012524428315	-2.55453371748959
"GRMZM2G160556"	0.413313600388116	0.000649405859556786	0.0314815809244097
"GRMZM2G160560"	0.831741474113081	-0.93511935099541	-1.75926806297959
"GRMZM2G160563"	0.14784462605444	2.69910019401894	2.37201448216412
"GRMZM2G160565"	0	0.417662297479968	3.68140755405423
"GRMZM2G160569"	-0.969647303801783	-0.102625643809311	0.203103427837466
"GRMZM2G160578"	-3.2340344898694	1.72477428235733	0
"GRMZM2G160585"	0.897629185316189	-0.679842622231503	-0.99098540209836
"GRMZM2G160592"	-1.07719290842823	2.97609377482566	0
"GRMZM2G160606"	0	0	0
"GRMZM2G160609"	3.67724526958075	3.53142432577261	-0.544756436235543
"GRMZM2G160611"	-2.06004924872931	-0.808103685654685	0
"GRMZM2G160614"	0	1.7041141015903	-2.67420889171937
"GRMZM2G160619"	-1.80734947999165	-2.72367638325383	-3.58949643664285
"GRMZM2G160621"	1.13538881552148	0.351690617257175	-0.301299353175353
"GRMZM2G160626"	0	2.96402061127626	0
"GRMZM2G160632"	0	0	0
"GRMZM2G160638"	0	0	0
"GRMZM2G160647"	0	0	0
"GRMZM2G160664"	0	1.7042837093729	0
"GRMZM2G160672"	0	0	0
"GRMZM2G160683"	3.09041383979711	1.72477341380175	0
"GRMZM2G160685"	-0.178989171488855	0	-2.69245868131194
"GRMZM2G160687"	0	0	0
"GRMZM2G160702"	0.238955074013553	-0.269804082907844	-1.14773958188031
"GRMZM2G160706"	0	0	0
"GRMZM2G160710"	-1.48163647253194	-1.37928609227831	-2.26441347172733
"GRMZM2G160712"	0	0	0
"GRMZM2G160719"	0	0	0
"GRMZM2G160725"	-0.728848658533533	0.649627015991426	3.51321818947214
"GRMZM2G160730"	-1.07541597720494	-3.45230866056034	-6.27054042141113
"GRMZM2G160738"	3.09058468376279	0	0
"GRMZM2G160739"	0	2.45780872467784	0
"GRMZM2G160747"	0	1.7042837093729	0
"GRMZM2G160752"	0.195112849212686	-0.911392060985285	-0.767219053332266
"GRMZM2G160763"	0	0	0
"GRMZM2G160770"	0.58434605676444	-0.611940339602172	0.212225177458006
"GRMZM2G160778"	0	0	0
"GRMZM2G160791"	0	0	0
"GRMZM2G160801"	1.331821141116	1.38568706679342	0.652529163725807
"GRMZM2G160812"	-0.159267852830855	0.313475960989567	3.54541038730833
"GRMZM2G160816"	0	0	0
"GRMZM2G160832"	0	0	0
"GRMZM2G160834"	0	1.7042837093729	0
"GRMZM2G160838"	-1.64953799582287	-1.89132029401015	-0.742255527945907
"GRMZM2G160840"	0	0	0
"GRMZM2G160842"	-0.972104271310188	-0.247131336505464	-1.05893632068457
"GRMZM2G160853"	0	0	-3.55043445053932
"GRMZM2G160862"	4.57977737341906	0	0
"GRMZM2G160870"	0	0	0
"GRMZM2G160887"	-1.46398296446069	0.844926557321712	-2.60948701202379
"GRMZM2G160889"	2.66977621470109	-1.72608486920463	0
"GRMZM2G160902"	-3.31809378330381	0	1.93490292220965
"GRMZM2G160906"	-0.0842554779877668	-0.0793187416498421	-0.677741670200431
"GRMZM2G160917"	5.47791671686666	-0.548966518926461	-2.15386859999549
"GRMZM2G160922"	0.732631074714552	0.915737701750303	3.64074022432674
"GRMZM2G160924"	0	0	0
"GRMZM2G160925"	1.56864301225572	1.53135842961672	0.0948688037066134
"GRMZM2G160927"	-0.110710561394674	-0.169688500210388	0.607228020536897
"GRMZM2G160958"	0.799934302590564	-0.262522220182892	1.12051648918742
